Book,Chapter,Verse,Scripture
41,14,29,"Yane ina kixôa Pêturu:<CM>—‍Yusíkotimo poé'ayea isóneunopi ne uhá koeti po'ínuhiko xâne koane kuríkeopihiko, itea ûndi, ákomo kalíhuina nguríkea nzókeopi.<CM>"
41,14,30,"Ina kixôa Jesus ne Pêturu:<CM>—‍Koati emo'úti ra yunzó'inopi: Kó'oyene yara yóti tumúnekemo pí'ayea éneo tapî'i, mopo'âtinemo keyuho ákoyea yéxanu —‍kíxoane.<CM>"
41,14,31,"Itea inamá'axo koyuhôa Pêturu itúkeovo koâti kaná'uti ákoyeamo kuríka. Hara kôe:<CM>—‍Ákomo kalíhuina ngoyúhoyea ákoyea énjapi, muhíkova okonókovo xané ngíxeopi képekikono —‍kíxoane.<CM>Kúteanemaka koeku yûho ne po'ínuhiko íhikau Jesus.<CM>"
41,14,32,"<TS1>Koeku Jesus koitóponovo kotíveti ya Njetisémani<Ts><TS3><i>(Mt 26.36-46; Lk 22.39-46)</i><Ts>Yane pihóne evo Jesus ya xoko omómikokuti iháxoneti Njetisémani. Simoánehiko, ina kixovókoxo íhikau:<CM>—‍Ivétakavonoe yâyeke koeku indúkoponea orásaum —‍kíxoane.<CM>"
41,14,33,"Poéhane Pêturu, Teâku yoko Xuâum ómo. Yane turíxovone yupíheovo ikáxu'iyea okóvo ne Jesus koane eópeamaka hána'iti tiveko isóneu."
41,14,34,"Ina kixohíko xánena:<CM>—‍Yupihovó koéne êno hána'iti ikáxu'iyea ongóvo, kutí koe tiveko pevóti. Yavânenoeye, hákonoe imêko —‍koéne.<CM>"
41,14,35,"Kali ahikú koéne ne Jesus, yane ipúyukexo xaneâti ísu'okea nône poké'eke epêmo Itukó'oviti áhikuxopinoa ne êno tiveko koêkumo enepo akahá'a."
41,14,36,"Hara koe yûho:<CM>—‍Pai, ako tiú'iti koekúti ya xikóyoke. Yáhikuxapinana ra êno hána'iti tiveko ngoêkumo, itea haináya anjáke, itea itúkapu yahá'inonu kousókovo ya njokóyoke —‍koéne.<CM>"
41,14,37,Ina kayukópovomaka xokóyoke neko mopo'âti. Inu'í kixópane imókeahiko. Ina kíxo Pêturu:<CM>—‍Imékoti Simaúm? Ako ite ákoyea iméka ya kúveu póhuti kali ôra?
41,14,38,"Hákonoe imêko, koane itika orásaum maka hákone ikerókovo enepo simâpi tiú'iti koekúti hixépikonoke. Vo'oku ya iséneuke, usó kéyenoe, itea ya oránake mani kénokiku kétiu'ikivoxo, ú'uso koyéneoxo muyá'iyea iséneu —‍kíxoanehiko Jesus.<CM>"
41,14,39,"Yane káyukopovonemaka itúkoponea orásaum. Kuteâti koeku yûho inúxotike, énomone koéponemakaye yûho."
41,14,40,Yane káyukopovonemaka xoko íhikauhiko. Inu'í kixópanemaka ímohikea. Koáhati yupihóvatinehiko êno uheko ixépa. Yane ákonehiko exa kixoku yûho.<CM>
41,14,41,"Ina kayukópinovahikomaka Jesus. Yoko mopó'apene káyukopinova. Hara kíxoahiko:<CM>—‍Yanéyeikonoe iméki koane yómomiki? Yápenenoe iméki! Simóvone ne ôra, nguri'ókokonoatinemo ne xanéhiko váhere kixoku itúkeovo, undi íhae vanúke ikútipasikoponovoti xâne."
41,14,42,"Yexépukanoe! Hingá, kenó'okone ne itûkoheovoti ingéneke, enepone kurikónutimo xoko xanéhiko puvónuti —‍kíxoane.<CM>"
41,14,43,"<TS1>Ika'ákokonone Jesus<Ts><TS3><i>(Mt 26.47-56; Lk 22.47-53; Xu 18.3-12)</i><Ts>Ixómoiko koyûho ne Jesus, simóne Njûda, póhuti yane nduse koeti íhikau. Yoko koati ênoti xánena omotíhiko hána'itinoe pirítau yoko pulô'i, isukópeti. Aínovo páhoe tutíhiko sasedóti inuxínoti jûdeu hó'eke, koane éskiribahiko ihíkaxoti yútoe Muîse, yoko po'ínuhiko payásoti xapa tuti jûdeu."
41,14,44,"Yoko enepone itûkoheovoti ikéneke Jesus, enepone kuríkoti Jesus xoko xanéhiko puvâti, ápe emó'uinoa ne xánenahiko tumúneke píheahiko. Hara kíxoa: “Enepone hóyeno nziúnoneumo, énomonemo nê'e. Iké'akanenoemo. Usó íxeixane ahúkoti koyonoâti koeku omópea” koéne.<CM>"
41,14,45,"Ehá'axo sîmo ne Njûda, ahí'okovone Jesus. “Ihikaxotí” kíxoane. Yane siunoné kixone Jesus yúhoikea."
41,14,46,"Yane namúkonehiko Jesus, ínamaka ika'ákoa."
41,14,47,Yane apé koene póhuti ya xapákuke íhikau Jesus hekoti hána'iti pirítauna. Maturukenó kixone ahínoe koati payásoti ya uhá koeti sasedóti inuxínotihiko jûdeu hó'eke.
41,14,48,"Ina kixôa Jesus neko xanéhiko:<CM>—‍Undí'ikopo koati koyuvôrixovoti ísukenati omó kixínekenoe hána'iti pirítau yoko pulô'i, isukópeti nemúkoponinunoe?"
41,14,49,"Uhá koeti káxe, koati óvonzeixokunepepo xepákukenoe ya hána'itike imokóvokuti inzíkaxoti, yoko ákonoe iké'akanu. Itea kó'inokeneye, koati konokoâti koúsokeovo kuteâti ne yutoéti emó'uke Itukó'oviti mekúke —‍kíxovokoxoane.<CM>"
41,14,50,"Yane kurí kixone Jesus ne íhikauhiko, kohó'ikene.<CM>"
41,14,51,"Yoko ápe homoêhou hokoâti ne Jesus. Poéhane lénso aú'okovo, ako po'inu ípovo. Apé koéne namukoâti kaha'âti iká'akea."
41,14,52,"Yane kurí kíxoane neko aú'o, mahupí koéne kohó'iyea.<CM>"
41,14,53,"<TS1>Omokóno Jesus nonékuke koati payásoti yúhoikovoku jûdeuhiko<Ts><TS3><i>(Mt 26.57-68; Lk 22.54-55, 22.63-71; Xu 18.13-14, 18.19-24)</i><Ts>Ina omohíko Jesus xokóyoke ne koati payásoti ya uhá koeti sasedóti inuxínoti jûdeu hó'eke. Yane ho'úxovone uhá koêti ne tutíhiko sasedóti yoko po'ínuhiko pahúkoti xapákuke tuti jûdeu, koánemaka ne éskiribahiko, enepone ihíkaxoti yútoe Muîse."
41,14,54,"Kene Pêturu, ákone malíka kixoku hókea Jesus. Tukú kíxoa kíndanake óvoku koati payásoti ya uhá koeti sasedóti. Vatá kóyene xapákuke ahinoêtihiko xe'ókuke yúku, onokóvoti."
41,14,55,"Enepohikone tuti sasedóti koane uhá koêti neko pahúkotihiko xoko koati payásoti yúhoikovoku jûdeu, opósikohiko xâne koyúhoti ápeyea pahúnevo ne Jesus, motovâti koyúhoyea tutíhiko motókeyea koépekeokono ne Jesus, itea ako ínixahiko kuteâti ne âha."
41,14,56,"Koati êno itukóheyeati koêku ne Jesus, itea iyúseo ákoyea akána'u vo'oku ákoyea akútikoko ne yûho.<CM>"
41,14,57,Ina exepúhiko po'ínu itukóheotimaka koeku Jesus. Hara kôe yuhóhiko:<CM>
41,14,58,"—‍Kámoa ûti ra hóyeno kó'iyea: “Ngotohíneatimo ra sasá'iti óvoku Itukó'oviti, koéxepoe xâne, ínamakamo ngaexépukapa pô'i ya kúveu mopo'âti káxe ákoti itukapu xâne koexépukopa” kôe —‍koénehiko.<CM>"
41,14,59,"Itea muhíkova nekôyohiko, ako akútikoko yûho.<CM>"
41,14,60,"Ina exepúko nonékuke xanéhiko ne koati payásoti ya uhá koeti sasedóti inuxínoti jûdeu hó'eke, ina kíxo Jesus:<CM>—‍Ákomo se'íkipa yûho ra xanéhiko koyúhoti ápeyea váhere ítike?<CM>"
41,14,61,"Itea yunu-yunú koéne ne Jesus. Ako ápahuina emó'u. Yane ina kayukópamaka koati payásoti sasedóti épemo'ikea Jesus. Hara kíxoa:<CM>—‍Énomone îti ne Mésiya, páhoe Itukó'oviti koíteovo xâne? Koatí'ikopo iti Xe'éxa ne êno hána'iti ihayú'iuti Itukó'oviti?<CM>"
41,14,62,"Ina kixôa Jesus:<CM>—‍Ûndi. Epó'oxo neixónutimo, undi íhae vanúke ikútipasikoponovoti xâne, vatá ngoyépotimo éxopeke Itukó'oviti, enepone apêti xunáko pahúkea uhá koêti. Neixónutimo ungapeâne vanúke koeku evénzekopea xapa kapásihiko —‍kíxoane.<CM>"
41,14,63,"Énomone yanê'e kávarerekexopone ípovo muyókuke ne koati payásoti ya uhá koeti sasedóti, éxokovope yupíheovo ímaikeovo vo'oku yuho Jesus, ina kôe:<CM>—‍Ákone vokónoko po'i koyuhó'inoveati pahúnevo râ'a."
41,14,64,Kéminenoe yûho. Koati itûkovoti Itukó'oviti. Na kó'inoaye iséneunoe kó'oyene? —‍kíxovokoxoane.<CM>Heú koéhiko neko tuti jûdeu ínixea kónokea koépekeokono ne Jesus.<CM>
41,14,65,"Yane ápenehiko apurú'okoti Jesus, koane ikanóneati koeku isúkeahiko xaneâti kíxeahiko:<CM>—‍Mahí'ipepo iti koati porófeta, íhexaikopo itukóvotiye ra isukópiti —‍kíxoanehiko.<CM>Koánemaka neko koyónotihiko, isúkoamaka.<CM>"
41,14,66,"<TS1>Koyuhôa Pêturu ákoyea exa Jesus<Ts><TS3><i>(Mt 26.69-75; Lk 22.56-62; Xu 18.15-18, 18.25-27)</i><Ts>Yoko ako alú'aka Pêturu kúveuke ne ovokúti vanúkeke xoko iyónokonoku Jesus. Ôvoheixoane kíndanake ne ovokúti. Yane ina pihinôa sêno, ahínoe neko koati payásoti ya uhá koeti sasedóti inuxínoti jûdeu hó'eke."
41,14,67,"Noixoâne sêno ne Pêturu ixómoti onokóvo, pono-ponó kixínoane ûke ina kixôa:<CM>—‍Koati itímaka xáneheixone ne Jesus íhae Nazâre.<CM>"
41,14,68,"Itea hara kíxoa Pêturu:<CM>—‍Ako énja ne kíxene. Koati ákoti enjâ ne yiûho —‍kíxoane.<CM>Ina ipuhíkopea Pêturu ne óvoheixoku. Hara yonópo xoko vekokúti xe'o pahapéti. Énomone yanê'e, éneone tapî'i."
41,14,69,"Noixópomaka Pêturu neko sêno, hara koépomaka yûho nonékuke neko xanéhikoya:<CM>—‍Enepora hóyeno, po'ínunemaka íhikau nê'e —‍koéne.<CM>"
41,14,70,"Itea káyukopomaka koyúhoyea Pêturu ákoyea éxa. Avo áxu'ikene ina kixopómaka Pêturu neko xanéhikoya:<CM>—‍Koati kaná'uti itíkivo po'i xáneheixone ne hóyeno, vo'oku itímaka íhae Ngalíleya —‍kíxoane.<CM>"
41,14,71,Itea ikána'uxoane Pêturu koyúhoyea ákoyea éxa. Hara kixópamaka:<CM>—‍Ako énja ne hóyeno kíxenenoe. Ngayumákapunemo ipihápananu Itukó'oviti enepo nzemekékexinapinoe —‍koéne.<CM>
41,14,72,"Ehá'axo koyúhoa Pêturu nê'e, éneoponemaka ne tapî'i. Yoko pí'apene éneo. Yane puyákoponovane okóvo Pêturu neko yuhó'inoa Jesus, enepone koêti: “Tumúneke pí'ayea éneo tapî'i, mopo'âtinemo keyuho ákoyea yéxanu” koêti.<CM>Itukópinovo isóneu ne Pêturu, ákone íta ne êno tiveko isóneu, yane íyone.<CM>"
41,15,1,"<TS1>Omokónone Jesus xoko Pilátu<Ts><TS3><i>(Mt 27.1-14; Lk 23.1-5; Xu 18.28-38)</i><Ts>Yuponíne, ho'úxovone neko tutíhiko sasedóti inuxínoti jûdeu hó'eke, koáne ne po'ínuhiko payásoti xapa tutíhiko jûdeu, koánemaka ne éskiribahiko ihíkaxoti yútoe Muîse, yoko uhá koeti ha'ínehiko yane koati payásoti yúhoikovoku jûdeu. Yane iká'akonehiko Jesus, ina omâhiko xoko Pilátu, kurikoâtihiko xokóyoke."
41,15,2,"Ina kixôa Pilátu ne Jesus:<CM>—‍Ití'oxo natina jûdeu?<CM>Ina yumopâ Jesus:<CM>—‍Enepone yépemonuke, koúhapu'ikoa indúkeova —‍kíxoane.<CM>"
41,15,3,Yane koyúhoane tutíhiko sasedóti inuxínoti jûdeu hó'eke enó'iyea ítuke Jesus ákoti aunáti.
41,15,4,Ina kixopâmaka Pilátu ne Jesus:<CM>—‍Ako yiûho? Ako kéma yuhóhiko ra koyúhoti enó'iyea váhere ítike?<CM>
41,15,5,"Itea yunu-yunú koéne ne Jesus, ako yumápa, kutí'inoke yupihóvati iyúpaxeova Pilátu.<CM>"
41,15,6,"<TS1>Pahukókono Jesus kurúhuxeokono<Ts><TS3><i>(Mt 27.15-26; Lk 23.13-25; Xu 18.39-19.16)</i><Ts>Ya kaxénake neko áyui jûdeuhiko, kóyekune kuríkopea póhuti iká'aeti ne Pilátu, koêkuti épemone xanéhiko kuríkopeokono."
41,15,7,"Yoko ápe hóyeno koéhati Mbarâba híyeuke neko ika'áhikovoti yanekôyo, vo'oku ápeyea koépeu yaneko koturíhiko xâne okopóhiko nâti yanekôyoke."
41,15,8,Ina pího neko êno xâne xoko Pilátu epemóponoati kuríkopea póhuti iká'aeti kuteâti kixoku itúkeovo ya kaxena ayuíti.
41,15,9,"Ina kixovókoxoa Pilátu:<CM>—‍Kehá'anoe nguríkopea ra netína, itínoe jûdeu? —‍kíxovokoxoane.<CM>"
41,15,10,"Yoko éxoa Pilátu itúkeovo imaíkinovoti Jesus ne tutíhiko sasedóti vo'oku iyókeovati xunáko, kutí'inoke kurikoâti xokóyoke."
41,15,11,"Yoko enepone tutíhiko sasedóti, ítokuxea okóvo neko xanéhiko kahá'ayea itúkeovo Mbarâba épemohiko kuríkopeokono."
41,15,12,"Ina kixovókoxopamaka Pilátu neko xanéhiko:<CM>—‍Kene ra iháxoneti netína, itínoe jûdeu, namo ínjaye?<CM>"
41,15,13,—‍Kirúhuxa! —‍koénehiko yûho vaúkexea.<CM>
41,15,14,Ina kixovókoxopamaka Pilátu:<CM>—‍Kutí'ikopo itúko pahúnevo râ'a? —‍koéne.<CM>Itea inamá'axone koxunáko yûho vaúkexea kónokea kurúhuxeokono ne Jesus.<CM>
41,15,15,"Vo'oku kahá'ayea iyúni'ikea xanéhiko ne Pilátu, kuríkopinoanehiko ne Mbarâba, ina pahûko yehépoke'exeokono Jesus. Yane kurí'okoanemaka neko xanéhiko kurúhuxoponea.<CM>"
41,15,16,"<TS1>Koemóke'ea húndaruhiko ne Jesus<Ts><TS3><i>(Mt 27.27-31; Xu 19.2-3)</i><Ts>Ina ómo Jesus ne húndaruhiko kúveuke neko óvoku Pilátu, enepone óvokumaka natíxea. Yane heú kíxoane ho'úxea ne po'ínuhiko húndaru"
41,15,17,"ina itukínohiko Jesus harará'iti ipovóti hamá koeti poké'eke, kuteâti ípovo nâti, ínamaka itukínoahiko kôroa, itea ainóvoti ka'áveti káva'o tikóti veínoa úhekexea, ina ipíheahiko tutíkuke"
41,15,18,"itûkovotihiko teyoâti. Yane hara koéhiko:<CM>—‍Iháyu'ikakana ra natina jûdeuhiko! —‍koénehiko koémoke'eyea,<CM>"
41,15,19,"koane ipúsopu'ikeahiko ya pulô'i, koane ápuru'okeahiko, ina ipuyúkexeahikomaka nonékuke itûkovotihiko ihayú'ikoati."
41,15,20,"Uke'éxoanehiko komóhiyea, ina veyopeâhiko ne harará'iti ípovoxeakemeku, ina itukópinoamaka ne koati ípovo. Úkeane omáhiko meúkeke kurúhuxoponea.<CM>"
41,15,21,"<TS1>Kuruhúxokonone Jesus<Ts><TS3><i>(Mt 27.32-44; Lk 23.26-43; Xu 19.17-27)</i><Ts>Yoko ápe hóyeno koéhati Símaum íhae Sîreni ukopeâti mêum, vekopâtimaka neko xêne. Yoko ha'a Alíxandere yoko Rúfu neko hóyeno. Énomone íkoinoxohiko kurúhuna Jesus.<CM>"
41,15,22,Yane ísimonehiko Jesus ya xoko iháxoneti Ngoûgota. Yoko “Óvoku Opepú'iti” koêti ne Ngoûgota.
41,15,23,"Ina porexóhiko Jesus víyum apêti ánahi iháxoneti mîra, enepone iyuhii kixoti ohonéti, itea ako énapa Jesus."
41,15,24,"Yane kurúhuxoanehiko, ínamaka haxakéxokokoahiko ne ípovo Jesus. Yoko kuríkohiko inúxotike komomâti itukóvotimoye ípovo Jesus námoe póhutihiko."
41,15,25,Yoko nóvene ôra kuruhúxoahiko.
41,15,26,Tutíkuke kurúhuna Jesus ápe yutoéti koyuhoâti kurúhuxinokonoke. Hara kôe neko yutoéti: “Natina jûdeuhiko râ'a” kôe.<CM>
41,15,27,"Ápemaka pi'âti ómevoti, ha'ine Jesus kurúhuxeokono, poéha éxopeke, poéhamaka lopékuke. ("
41,15,28,"Yane koati tokopóvoti neko kúxoti yutoéti emó'uke Itukó'oviti, eneponeko koêti: “Kutí kixókono váhere xâne ákoti aunáti ítuke” koêti.)<CM>"
41,15,29,"Enepohikoneko xâne hunoneâti, koémoke'e Jesus koane kayákakinoa tûti. Hara koéhiko:<CM>—‍Mahi ketohíneatimo ne hána'iti imokóvokuti koane mahi kexépukopatimakamo ya kúveu mopo'âti káxe!"
41,15,30,"Keítapapuikopo, koane yevésekapi ne kurûhu —‍kíxoanehiko.<CM>"
41,15,31,"Kúteanemaka kíxoaku tutíhiko sasedóti koémoke'eyea, koánemaka ne éskiribahiko, enepone ihíkaxoti yútoe Muîse. Hara kixókokohiko:<CM>—‍Eneporâ'a, koítovopepo po'íhiko xâne itea ákone xunáko koítopeovo."
41,15,32,"Mahi koati Mésiya, páhoe Itukó'oviti koíteovo xâne, natínamaka Izarâe! Evésekapeakopo ne kurûhu motovâti noíxea ûti, ínamo vakutípoa —‍koénehiko.<CM>Koánemaka neko ha'íne kurúhuxeokono, koémoke'eamaka.<CM>"
41,15,33,"<TS1>Koeku Jesus ivokóvone<Ts><TS3><i>(Mt 27.45-56; Lk 23.44-49; Xu 19.28-30)</i><Ts>Itumúkone káxe, hahámone uhá koeti kúveu mêum tukú koeti mopo'âti ôra ya kiyakáxe."
41,15,34,"Itopónone mopo'âti ôra, koati kohonókoti emó'u ne Jesus. Hara koe hónoti yûho vaúkea ya emó'uke:<CM>—‍Eloí, Eloí, lama sabakitáni? —‍koéne.<CM>Yoko hara koêti neko yûho: “Unaém, Unaém, na koeti kurí kixínenu?” koêti."
41,15,35,"Xapákuke neko xanéhiko kamoâti, ápe koêti:<CM>—‍Yokómomapihi koêku, Îliya iháxiko —‍koéhiko.<CM>"
41,15,36,"Ina apê póhuti xapákuke neko xâne ehakóvoti, kalaká'ikoponoti esponja xoko viyum-hí koêti, ina ipíhoa kirípuhike étakati ipíhoati pahákuke Jesus, iyúkoati. Ina kôe:<CM>—‍Vokómomavo veyópeaxomo Îliya —‍koéne.<CM>"
41,15,37,"Ina apépomaka koati êno hónoti emo'u Jesus. Yane îhunokoane ne omíxone, ivókovone.<CM>"
41,15,38,"Yoko énomone yaneko ókoku ôra, ívarereo neko êno kopópoti váhere haxakoâti kúveu neko hána'iti imokóvokuti. Koati kukúkeke ívarereo ukeâti vanúkeke yonoti poké'eke.<CM>"
41,15,39,"Enepone tuti húndaru xe'ó koyêti nonékuke kurúhuna Jesus, noixoâne kixoku ivókeovo ne Jesus, hara kôe:<CM>—‍Koati kaná'uteoxo itúkeovo Xe'exa Itukó'oviti ra hóyeno —‍koéne.<CM>"
41,15,40,"Ápemaka senóhikoya ákoti malîka okínoaku ixómoyea komóma. Xapákuke neko senóhiko, ápe Mariya Mandâlena; yoko po'ímaka koéhati Mâriya, enepone eno Yûse yoko Teâku. Yoko énomone ne Teâku nihí'iti yane po'i koéhati Teâku. Ina apémaka Salúme.<CM>"
41,15,41,"Enepohikora sêno, aínovo xanéheixoti Jesus ovo'íko ya Ngalíleya koane huvo'óxoatine ya nókone. Enómaka po'ínuhiko sêno xaneâti ne Jesus koeku yónea Njeruzálem.<CM>"
41,15,42,"<TS1>Koeku Jesus ekoxókonone<Ts><TS3><i>(Mt 27.57-61; Lk 23.50-56; Xu 19.38-42)</i><Ts>Kiyoné'e káxe, koeku itúkeovo kóyuseovopene jûdeuhiko vo'oku áyui, koáne ye'ékotinemaka ûrukeovo ne sâputu,"
41,15,43,"ápe hóyeno koéhati Yûse íhae Arimáteya, hóyeno koati teyonéti ya xapákuke tutíyehiko koatíke payásoti yúhoikovoku jûdeu. Yoko koati kuxoíxoati nê'e símeovo ne kaxena natíxea Itukó'oviti xapa xâne. Yane kóxunakovo píhea xoko Pilátu, epemóponoati yusíkea veyópea muyo Jesus kuruhúke."
41,15,44,"Iyúpaxova Pilátu neko eyékou ivókeovone Jesus, ina ihaxíkoa neko tuti húndaru epemó'ikoati itúkeovo koati kaná'uti ivókeovone."
41,15,45,"Exoâne xoko tuti húndaru kaná'uyea ivókeovone ne Jesus, yane síkoane neko Yûse veyópea muyo Jesus."
41,15,46,"Úkeane pího veyóponea kuruhúke. Ina aupíxoa ya kalísoti ipovóti vaneu, enepone iháxoneti líyum, iyonoâti xoko uhôro kehoéti mopoíke. Yane ínamaka kohokôroroko mopôi exéxeake ne uhôro."
41,15,47,"Yoko noíke'eheixoa Mariya Mandâlena iyónokonoku neko muyo Jesus, koánemaka Mâriya, eno Yûse.<CM>"
41,16,1,"<TS1>Koeku Jesus exepúkopone ukópea xapa ivokóvoti<Ts><TS3><i>(Mt 28.1-8; Lk 24.1-12; Xu 20.1-10)</i><Ts>Evesékone sâputu, pihóne Mariya Mandâlena; yóko'omaka ne po'i koéhati Mâriya, enepone eno Teâku; koánemaka po'i sêno iháxoneti Salúme vanéxoponea kohépiti xêru óvo'okopemo Jesus."
41,16,2,"Koati yuponii koêti lûmingu ínati ipuhíko káxe, pihónehiko xoko ekóxokonoku Jesus."
41,16,3,Ina kixokókohiko:<CM>—‍Kutimo veyinó'ovea ne mopôi exexoâti ne uhôro? —‍kixókokohiko.<CM>
41,16,4,"Simoánehiko, noíxoane ahíkuxeokonone neko mopôi. Yoko koati yupihóvati pu'íko."
41,16,5,"Urúkovanehiko neko ekóxokonoku Jesus, tokononé koene kutí koeti homoêhou hóhopu koyêti ípovo, vatá koyêti ya éxopeke. Yupihovó koéne kónoko'iyeahiko ne sêno xaneâti hána'iti píkea."
41,16,6,"Ina kôe neko yuhó'ixoati:<CM>—‍Hákonoe kenóko'i. Koati Jesus íhae Nazâre yopósikopononoe, eneponeko kuruhúxokonoti, itea exépukopone nê'e, áko'one yâyeke. Yokómomapihi ra ekóxokonoku."
41,16,7,Kó'oyene yéta'akapana ne íhikauhiko yoko Pêturu inuxó koépeamo ne Jesus timúnekenoe ya Ngalíleya. Yâkonoye neixópatinoemo kuteâti koeku yuhó'inopi yanekôyo —‍kíxoanehiko.<CM>
41,16,8,Yane ipúhikopeane senóhiko neko ekóxokonoku Jesus. Koati ehakópovotihiko pihópea vo'oku yupíheovo píkea koane koyó'ikeyea. Ako éto'oepo koêku neko noíxone vo'oku píkeahiko.<CM>
41,16,9,"<TS1>Exókopovo Mariya Mandâlena ne Jesus<Ts><TS3><i>(Mt 28.9-10; Xu 20.11-18)</i><Ts>Koati yuponii koêti ya lûmingu, exépukopo ne Jesus ukópea xapa ivokóvoti. Mariya Mandâlena itukóvo inúxoti éxokopovoke inâ exepúkopo. Énomone neko Mâriya koítovone Jesus, enepone kopúhikopeaku seti koeti ndémoniu."
41,16,10,Yane pihóne Mâriya éto'okoponeahiko neko ha'íneheixone Jesus ixómoti isoné'ekovo koane íyoyea.
41,16,11,Itea ako akútipoahiko kameáne yûho exépukopeane koane noíxopea.<CM>
41,16,12,"<TS1>Exókopovo Jesus ne íhikauhiko<Ts><TS3><i>(Mt 28.16-20; Lk 24.13-49; Xu 20.19-23; Át 1.6-8)</i><Ts>Ikénepoke, kópoe'akopovo ne Jesus, koane éxokopovo po'i pi'âti kutipoâti yonotíhiko ya mêum."
41,16,13,"Yane pihóne neko pi'âti éto'okoponea neko po'ínuhiko íhikau Jesus, itea ákomaka akútipokonohiko yûho.<CM>"
41,16,14,Ikénepoke ina exókopovamaka Jesus neko unze koeti íhikau koeku ixómoyea nikóhiko xe'ókuke mêsa. Sayá'ikoa Jesus vo'oku ákoyea akútipoahiko koane vo'oku tiú'iyea omíxone yaneko ákoyeakuhiko akútipoa yûho neko noixópati exepúkopone.
41,16,15,Ina kixovókoxoamaka Jesus:<CM>—‍Pihénoe yara uhá koeti kúveu mêum. Yokóyuhoinoa uhá koeti xâne ra inámati ihíkauvoti omínombike.
41,16,16,"Uhá koeti xâne kutipoâti, koane ahíkovoti ya inzáke, énomonemo pihopô vanúkeke xoko Itukó'oviti. Itea enepone xâne ákoti akutípoa, yonópotimo ipihóponovokutike."
41,16,17,"Enepone kutipoâti, harâ'a ra iyupánevoti ítukemo, hoénaxovope njunáko xokóyoke. Ya inzáke, kopúhikopotimo ndémoniu urúkovoti xoko xâne, koane koyúhotimo inámatihiko yuhôti ákoti itukapu yûho."
41,16,18,"Motovâtimo namúkea koéxoe koane énoyeovo ekâti koépekoti, kuteâti vénenu, itea ákomo yuvâti. Koane ipíhahiko vô'u tutíkuke ka'aríneti, itóvotihikomo —‍kíxovokoxoane Jesus.<CM>"
41,16,19,"<TS1>Pihopóne Jesus vanúkeke<Ts><TS3><i>(Lk 24.50-53; Át 1.9-11)</i><Ts>Uke'éxoane Vúnae Jesus yúho'ixea neko íhikauhiko, pihópone vanúkeke. Ivátakopone éxopeke Itukó'oviti xoko ivátakoku kapáyasokone Itukó'oviti."
41,16,20,"Yane pihónehiko neko íhikau koyúhoponea koeku Jesus ya uhá koeti yónokuhiko. Yoko huvó'oxoamaka Vúnae, kouhápu'ikeati kaná'uko ne yûho yane iyupánevoti poréxoake itúkea.<CM>Hunókokune.<CM>"
42,1,1,<TS1>YÚTOE LÚKA<Ts><TS2>koyúhoti koeku Jesus<Ts>Enóne xâne itúkoti xunáko kókoyuse kíxea yutóxea koêku ra koekútihiko kousókovotine xapákuke ûti yaneko káxehiko pihotíne.
42,1,2,"Enepone yútoehiko, hane koyúhoinovi, noíxone ne xanéhiko noixoâti ra koekútihiko ukeâti inâ turixóvo, enepohikone koyuhoâtimaka ra emo'u Vúnae."
42,1,3,"Ngoánemaka, íninjoa unáko yundóxinopea ra koekúti Teofilú, iti hána'iti teyonéti xapákuke ûti. Yoko enóne ngóxuna'ixeovo ombósikea uha-uhá ngíxea énjea koêku ra koekútihiko ukeátine inâ turixóvo, koane kókoyuse ngíxoa yundóxinopea ukeâti tûri tukú koeti hunókoku,"
42,1,4,maka yéxaneoxo itúkeovo koati kaná'uti ne ihíkauvoti íhikexokonoke.<CM>
42,1,5,"<TS1>Koêku Nzakâriya yoko Izâbe<Ts>Yaneko káxehiko itukóvoiko nâti ne Êrodi ya poké'exa Njúdeya, ápe hóyeno koéhati Nzakâriya. Enepone hóyeno, sasedóti inuxínoti jûdeu hó'eke itukóvoye. Yoko ápe iháxakokuhiko ne sasedóti, vo'oku ahe'ó ahe'o kíxeokoko ítukeke. Enepone iháxakoku Nzakâriya, xoko ítuke Âmbiya óvo. Izâbe koéha yêno neko Nzakâriya. Yoko iyénoxapamaka sasedóti neko yêno."
42,1,6,"Koati ponóvoti kixoku itúkeovohiko nonékuke Itukó'oviti neko pi'âti. Koati itukoâtihiko heú koêti ne yutoxóvoti Ponóvotike Kixovókuti yútoe Muîse, koane heú koêti ne páhoenovi Itukó'oviti vitúkea,"
42,1,7,itea ako ápahuina xe'éxa. Akó'oti okoxé'exa neko Izâbe. Yoko koati yekotíxotinehikomaka neko pi'âti.<CM>
42,1,8,"<TS1>Inâ koyuhóvo ipúhikeamo Xuaum Mbátita<Ts>Po'íke káxe, ixómoti ko'itúke sasá'iti ítuke Itukó'oviti ne Nzakâriya, vo'oku símeovone kaxena ko'ítukepe. Yoko kuríkohiko ne sasedóti inúxotike,"
42,1,9,"kuteâti kíxoakuhiko itúkea motovâti éxea itukóvotiye xapákuke urúkovatimo ne sasá'iti iháxakoku kúveu ne hána'iti imokóvokuti, enepone témpulu, itúkoponea ne itukétiya. Yoko xoko Nzakâriya iríkovo ne kûrehiko kutí'inoke urúkovati oró'okoponea ne ísensu kixonéti, ikó'iparaxoke Itukó'oviti, enepone êno úheti ihópune oro'ókokono."
