Book,Chapter,Verse,Scripture
41,12,15,Aceteida xe'e? Aceteida g̃u xe'e? — io'e ip.<CM>César ip o'jomuyat pin Jesus pe. Imẽnpit Jesus itaybit o'e wa'õmuwarurun ojuy ip iam.<CM>— Apẽnpuye eyju wa'õmuwarurun ojuy? — io'e. — Dinheiro isurũg̃at cuy epetojot owebe. Ojojo buk — io'e Jesus.<CM>
41,12,16,"Dinheiro isurũg̃at o'tojot ip cekay.<CM>— Abu(-)\{(-)<CM>—\{Okukukat\{—\{io'e.\{—\{G̃asũ\{õn\{iju\{jojom\{—\{io'e.\{—\{Soat\{taxijo\{am\{etaẽiat\{cocom\{õn\{—\{io'e.biõg̃buk ija be dinheiro be? — io'e. — Abu(-)\{(-)<CM>—\{Okukukat\{—\{io'e.\{—\{G̃asũ\{õn\{iju\{jojom\{—\{io'e.\{—\{Soat\{taxijo\{am\{etaẽiat\{cocom\{õn\{—\{io'e.butet tak ija be? — Jesus o'e.<CM>— César biõg̃buk, ibutet tak — io'e ip.<CM>"
41,12,17,— Cemuojuyjuy epeg̃ũm César be(-)\{(-)<CM>—\{Okukukat\{—\{io'e.\{—\{G̃asũ\{õn\{iju\{jojom\{—\{io'e.\{—\{Soat\{taxijo\{am\{etaẽiat\{cocom\{õn\{—\{io'e. (-)\{(-)<CM>—\{Okukukat\{—\{io'e.\{—\{G̃asũ\{õn\{iju\{jojom\{—\{io'e.\{—\{Soat\{taxijo\{am\{etaẽiat\{cocom\{õn\{—\{io'e.wuyeipi kukat pe — io'e. — Deus pe dak cuy epeg̃ũm cemuojuyjuy — io'e Jesus.<CM>— Itaybitbin ma o'jede — io'e ip jewewebe.Iba'ore o'e ip cebe ya'õbu am.<CM>
41,12,18,Saduceuyũ o'ju Jesus kay g̃ebuje bit. Tũybe wuye'ũ buje waram acejetait g̃u iãn o'e ip. O'jekawẽn ip ceweju.<CM>
41,12,19,"— Ocemutaybitbin'ukat — io'e ip. — Imẽn Moisés wuymutaybitbin:<CM><PI>Iwag̃o e'ũ buje, jekitpit jewebumũn cuy jewag̃o'ũm tayxibuk eju itayxibuk i'it'et'ũm pima, i. I'itkap puje, iwag̃o'ũm ipot tieg̃ kuka o'e i'it, i.<CI><PI0>Imẽn Moisés o'g̃utaybin kuyje — io'e ip. — Imẽn e'em Deus ekawẽntup — io'e ip."
41,12,20,— 7 be ikitpitpiyũ osodop ip — io'e ip. — Koapat o'jewebumũn. Ixe koapat'ũm jekpotpet'ũm puxen ma oe'ũ — io'e ip.
41,12,21,— G̃ebuje ikitpit o'jewebumũn jewag̃o'ũm tayxibuk eju. Ixe tomujuat'ũm tak jekpotpet'ũm puxen ma oe'ũ. Imẽnpuxim ma oe'ũ wara'at'ũm ikitpit'ũm tomujuat'ũm — io'e ip.
41,12,22,"— Ibocewi 7 beayũ soat o'je webumũnmũn ip jewag̃o'ũm tayxibuk eju(-)\{(-)<CM>—\{Okukukat\{—\{io'e.\{—\{G̃asũ\{õn\{iju\{jojom\{—\{io'e.\{—\{Soat\{taxijo\{am\{etaẽiat\{cocom\{õn\{—\{io'e. (-)\{(-)<CM>—\{Okukukat\{—\{io'e.\{—\{G̃asũ\{õn\{iju\{jojom\{—\{io'e.\{—\{Soat\{taxijo\{am\{etaẽiat\{cocom\{õn\{—\{io'e.pũg̃ eju ma. Soat ip oe'ũ'ũ jekpotpet'ũm puxen ma. Soat oe'ũ ip pima, ayacat'ũm tak oe'ũ — io'e ip."
41,12,23,"— Waram ce'ũ'ũayũ etait puje, abu(-)\{(-)<CM>—\{Okukukat\{—\{io'e.\{—\{G̃asũ\{õn\{iju\{jojom\{—\{io'e.\{—\{Soat\{taxijo\{am\{etaẽiat\{cocom\{õn\{—\{io'e.tayxim xe'e je'e? — io'e ip. — Soat 7 beayũ o'jewebumũnmũn ip ceweju — io'e ip Jesus pe ya'õbuap ojuy.<CM>"
41,12,24,— Ijo'i g̃u eyju e'em iboam — io'e Jesus. — Cedag̃ g̃u eyju jewag̃uyg̃uy. Eyetaybit g̃u Deus ekawẽn. Eyetaybit g̃u Deus warara'acat podi ma ja'õbacaap kug̃ iam — io'e.
41,12,25,"— Waram jetait puje, wuyjuyũ jewebumũnmũn g̃u ip — io'e. — Kabi beat co'i ip je'e(-)\{(-)<CM>—\{Okukukat\{—\{io'e.\{—\{G̃asũ\{õn\{iju\{jojom\{—\{io'e.\{—\{Soat\{taxijo\{am\{etaẽiat\{cocom\{õn\{—\{io'e. (-)\{(-)<CM>—\{Okukukat\{—\{io'e.\{—\{G̃asũ\{õn\{iju\{jojom\{—\{io'e.\{—\{Soat\{taxijo\{am\{etaẽiat\{cocom\{õn\{—\{io'e.Deus ekawẽn tojotjot'ukat co'i — io'e Jesus."
41,12,26,"— Moisés emutupmubararaktup epetupcoco g̃u du(-)\{(-)<CM>—\{Okukukat\{—\{io'e.\{—\{G̃asũ\{õn\{iju\{jojom\{—\{io'e.\{—\{Soat\{taxijo\{am\{etaẽiat\{cocom\{õn\{—\{io'e. (-)\{(-)<CM>—\{Okukukat\{—\{io'e.\{—\{G̃asũ\{õn\{iju\{jojom\{—\{io'e.\{—\{Soat\{taxijo\{am\{etaẽiat\{cocom\{õn\{—\{io'e.wuye'ũ buje waram acejetait iatup? — io'e. — Deus ekawẽn ibararak opop kadai o'jedipesop iaptup pe. Deus o'e Moisés pe:<CM><PI>Õn Deus, i. Abraão itabut mabuk okay, Isaque dak, Jacó dak, i.<CI><PI0>Imẽn Deus o'e Moisés pe. Kuyje ixeyũ'ũm'ũm oe'ũ(-)\{(-)<CM>—\{Okukukat\{—\{io'e.\{—\{G̃asũ\{õn\{iju\{jojom\{—\{io'e.\{—\{Soat\{taxijo\{am\{etaẽiat\{cocom\{õn\{—\{io'e. (-)\{(-)<CM>—\{Okukukat\{—\{io'e.\{—\{G̃asũ\{õn\{iju\{jojom\{—\{io'e.\{—\{Soat\{taxijo\{am\{etaẽiat\{cocom\{õn\{—\{io'e.Abraão'ũm, Isaque'ũm tak, Jacó'ũm tak. Imẽnpit: “Itabut mabuk ip okay,” io'e Deus — io'e Jesus."
41,12,27,"— “Itabut ip okay,” io'e Deus, waram g̃uto ip o'jetait puye. Ce'ũ'ũayũ g̃u itabut Deus kay(-)\{(-)<CM>—\{Okukukat\{—\{io'e.\{—\{G̃asũ\{õn\{iju\{jojom\{—\{io'e.\{—\{Soat\{taxijo\{am\{etaẽiat\{cocom\{õn\{—\{io'e. (-)\{(-)<CM>—\{Okukukat\{—\{io'e.\{—\{G̃asũ\{õn\{iju\{jojom\{—\{io'e.\{—\{Soat\{taxijo\{am\{etaẽiat\{cocom\{õn\{—\{io'e.itabẽg̃ayũ acã. Cedag̃ g̃u jĩjã eyju e'em. “Wuye'ũ buje waram g̃u acejetait,” i te'e ma eyju e'em — io'e.<CM>"
41,12,28,Moisés ekawẽn imutaybitbin'ukat kuy juk oajẽm Jesus kay. Jesus ekawẽn o'ya'ĩjo(-)\{(-)<CM>—\{Okukukat\{—\{io'e.\{—\{G̃asũ\{õn\{iju\{jojom\{—\{io'e.\{—\{Soat\{taxijo\{am\{etaẽiat\{cocom\{õn\{—\{io'e. (-)\{(-)<CM>—\{Okukukat\{—\{io'e.\{—\{G̃asũ\{õn\{iju\{jojom\{—\{io'e.\{—\{Soat\{taxijo\{am\{etaẽiat\{cocom\{õn\{—\{io'e.ya'õbu ojuyayũ eju iap ekawẽn.<CM>— Aiyuuui! Itaybitbit cĩcã o'jede — io'e jexeayũ be. — Moisés ade ma wuymutaybitbin cedag̃ wuyeku am Deus etabutpe iam — io'e Jesus pe. — Pu g̃u ixe ekawẽn'in yobog̃ cĩcã wuymukũyjobit am? — io'e.<CM>
41,12,29,"— Imẽn Moisés o'e — io'e Jesus.<CM><PI>Eya'õpicũg̃cũg̃ cuy epesop, Israel naxeg̃ebitbit, i. Pũg̃ ma Deusat, i. Ixe kay wuyetabut, i. Ka'ũmg̃u wara'at deus, i."
41,12,30,"<PI>Deus cuy ikukpin cĩcã epejukuk, i. Warara'acat kukpinap podi ma juy epejukuk. Eyxe ikukpin cĩcã buye, ibikuyap tag̃ cuy epeku soat em; xipacat kay dak cuy epesop g̃ebum; kapikpig̃ tak cuy epesop cebeam, i.<CI><PI0>Imẽn Moisés wuymutaybitbin — io'e Jesus."
41,12,31,"— Wara'at tak ixe ekawẽn'in yobog̃ cĩcã wuymukũyjobit am. Imẽn o'e:<CM><PI>Xipan cuy warara'acat epejukuk eyewekukap puxim ma, i — io'e Jesus.<CI><PI0>— Ade ma Moisés wuymutaybitbin. Ijop ekawẽn'in kay bit cuy kũyjobin cĩcã ma epesop — io'e Jesus.<CM>"
41,12,32,G̃ebuje Moisés ekawẽn imutaybitbin'ukat o'e:<CM>— Kariwa — io'e Jesus pe — Etaybitbit ma ẽn e'em — io'e. — Icẽmãn ẽn e'em — io'e. — Pũg̃ ma Deusat omuy. Ka'ũmg̃u wara'at deusat — io'e.
41,12,33,"— Ikukpin cuy Deus ajukuk warara'acat kukpinap podin ma — io'e. — Wuyxe ikukpin puye, ibikuyap tag̃ cuy ajeku soat em; xipacat kay dak cuy ajop g̃ebum; kapikpig̃ tak cuy ajop cebeam — io'e. — Xipan tak cuy warara'acat ajukuk wuyewekukap puxim — io'e. — Deus icokcok e'em wuywebe wũnca ũm puje paĩyũ be imupik am cetabixe. Ibodi ma bit icokcok e'em wuywebe xipan warara'acat kuk puje wuyewekukap puxim — io'e. — Wuyxe ikukpin cĩcã bima dak icokcok cĩcã e'em — io'e.<CM>"
41,12,34,"Ya'õetaybit o'jede iap co buje, Jesus o'e cebe:<CM>— Wũy g̃u ẽn Deus ka wi — io'e. — Jekũyjobin ojuy ẽn Deus a'õ kay — io'e.<CM>— Abu be jede but Jesus pe? — io'e ip soat ya'ĩjo'ibiyũ Jesus edeap co buje.<CM>"
41,12,35,"Ibocewi Jesus wuyjuyũ mutaybitbin o'e Deus eju kawẽnwẽnap'a be(-)\{(-)<CM>—\{Okukukat\{—\{io'e.\{—\{G̃asũ\{õn\{iju\{jojom\{—\{io'e.\{—\{Soat\{taxijo\{am\{etaẽiat\{cocom\{õn\{—\{io'e. (-)\{(-)<CM>—\{Okukukat\{—\{io'e.\{—\{G̃asũ\{õn\{iju\{jojom\{—\{io'e.\{—\{Soat\{taxijo\{am\{etaẽiat\{cocom\{õn\{—\{io'e.yabog̃at'a be.<CM>— Apẽnpuye “Cristo Davi naxeg̃ebit(-)\{(-)<CM>—\{Okukukat\{—\{io'e.\{—\{G̃asũ\{õn\{iju\{jojom\{—\{io'e.\{—\{Soat\{taxijo\{am\{etaẽiat\{cocom\{õn\{—\{io'e. (-)\{(-)<CM>—\{Okukukat\{—\{io'e.\{—\{G̃asũ\{õn\{iju\{jojom\{—\{io'e.\{—\{Soat\{taxijo\{am\{etaẽiat\{cocom\{õn\{—\{io'e.Deus emunaẽ,” i'e'em Moisés ekawẽn eymutaybitbin'ukayũ? — io'e Jesus."
41,12,36,"— Davi o'jekawẽn Deus biõg̃buk a'õbi. Imẽn ixe e'em ixe emudupmubararaktup pe:<CM><PI>Cristo okukat(-)\{(-)<CM>—\{Okukukat\{—\{io'e.\{—\{G̃asũ\{õn\{iju\{jojom\{—\{io'e.\{—\{Soat\{taxijo\{am\{etaẽiat\{cocom\{õn\{—\{io'e. (-)\{(-)<CM>—\{Okukukat\{—\{io'e.\{—\{G̃asũ\{õn\{iju\{jojom\{—\{io'e.\{—\{Soat\{taxijo\{am\{etaẽiat\{cocom\{õn\{—\{io'e.Deus emunaẽ, i. Deus o'jekawẽn Cristo be, i. Xik'i Ekay itakomaayũ a'õbacaap cuy og̃u'ũm, io'e, i. A'õ kay kũyjobin jeedop ip, io'e, i. Ẽn ixeyũ kukan'ũm pima oxema juy eg̃uy, io'e, i.<CI><PI0>Imẽn Davi kuyje o'tupmubararak Deus biõg̃buk a'õbi — io'e Jesus."
41,12,37,"— “Ẽn ma okukukat,” io'e Davi Cristo be(-)\{(-)<CM>—\{Okukukat\{—\{io'e.\{—\{G̃asũ\{õn\{iju\{jojom\{—\{io'e.\{—\{Soat\{taxijo\{am\{etaẽiat\{cocom\{õn\{—\{io'e. (-)\{(-)<CM>—\{Okukukat\{—\{io'e.\{—\{G̃asũ\{õn\{iju\{jojom\{—\{io'e.\{—\{Soat\{taxijo\{am\{etaẽiat\{cocom\{õn\{—\{io'e.Deus emunaẽ be. Imẽnpuye ibapuk ma wuyxe Davi naxeg̃ebit acã g̃u Cristo osunuy(-)\{(-)<CM>—\{Okukukat\{—\{io'e.\{—\{G̃asũ\{õn\{iju\{jojom\{—\{io'e.\{—\{Soat\{taxijo\{am\{etaẽiat\{cocom\{õn\{—\{io'e. (-)\{(-)<CM>—\{Okukukat\{—\{io'e.\{—\{G̃asũ\{õn\{iju\{jojom\{—\{io'e.\{—\{Soat\{taxijo\{am\{etaẽiat\{cocom\{õn\{—\{io'e.Davi kukukat tak osunuy — io'e Jesus.<CM>Adeayũ icokcok cĩcã ip o'e Jesus ekawẽn co buje.<CM>"
41,12,38,"<sup>(38(-)\{(-)<CM>—\{Okukukat\{—\{io'e.\{—\{G̃asũ\{õn\{iju\{jojom\{—\{io'e.\{—\{Soat\{taxijo\{am\{etaẽiat\{cocom\{õn\{—\{io'e.39)</sup> — Moisés ekawẽn eymutaybitbin'ukayũ ekukuap puxim g̃u juy epeku — io'e Jesus adeayũ be. — Eymug̃uykukukum ip. Jesay iwaruat kug̃ ip jekukum warara'acat muyak am jekay. Jewexe ip ya'õbuyxi jĩjã. Soat etabutpe ce'aweroroap pe warara'acayũ ya'õbuyxim jeweju ip kawẽnwẽn pima, icokcok e'em ip — io'e. — Kariwawayũ abikbikap pe yabik pin ip Deus eju kawẽnwẽnap'a be. Petatam pima icokcok e'em ip koap jekõn ãm kariwawa ekõn'ũm awap ma — io'e."
41,12,39,"\(\(-\)\{\(-\)<CM>—\{Okukukat\{—\{io'e.\{—\{G̃asũ\{õn\{iju\{jojom\{—\{io'e.\{—\{Soat\{taxijo\{am\{etaẽiat\{cocom\{õn\{—\{io'e.\)\{Series\(\]\],\{\)"
41,12,40,— Itayxibuk mug̃uykukukum ip ibubut pu am — io'e. — Ibun ma ip jewexe kawẽnwẽn Deus eju “Teku ya'õbuyxiat” i'e ojuy warara'acat pe. Deus pit ipiat supi'ajoat ixeyũ be warara'acat pe ipiat supi'ajoat podi ma — io'e Jesus.<CM>
41,12,41,G̃ebuje Jesus oajẽm dinheiro mũn'a kay. Ya tẽg̃ ma oabik Deus eju kawẽnwẽnap'a be(-)\{(-)<CM>—\{Okukukat\{—\{io'e.\{—\{G̃asũ\{õn\{iju\{jojom\{—\{io'e.\{—\{Soat\{taxijo\{am\{etaẽiat\{cocom\{õn\{—\{io'e. (-)\{(-)<CM>—\{Okukukat\{—\{io'e.\{—\{G̃asũ\{õn\{iju\{jojom\{—\{io'e.\{—\{Soat\{taxijo\{am\{etaẽiat\{cocom\{õn\{—\{io'e.yabog̃at'a be. Iboce ajẽmjẽmayũ jojom o'e ya be jedinheiro mõg̃mõg̃ayũ jojom. Ibubut adeayũ dinheiro mõg̃mõg̃ ip o'e ade.<CM>
41,12,42,G̃ebuje itop'ũm e'ũ'ibit oajẽm(-)\{(-)<CM>—\{Okukukat\{—\{io'e.\{—\{G̃asũ\{õn\{iju\{jojom\{—\{io'e.\{—\{Soat\{taxijo\{am\{etaẽiat\{cocom\{õn\{—\{io'e. (-)\{(-)<CM>—\{Okukukat\{—\{io'e.\{—\{G̃asũ\{õn\{iju\{jojom\{—\{io'e.\{—\{Soat\{taxijo\{am\{etaẽiat\{cocom\{õn\{—\{io'e.ibubut kug̃'ũmat. Dinheiro isurũg̃at o'jomõg̃ ya be xepxep. Ixeyũ xepxep isurũg̃at tei'ĩt ma osodop.
41,12,43,<sup>(43(-)\{(-)<CM>—\{Okukukat\{—\{io'e.\{—\{G̃asũ\{õn\{iju\{jojom\{—\{io'e.\{—\{Soat\{taxijo\{am\{etaẽiat\{cocom\{õn\{—\{io'e.44)</sup> Jesus o'jekawẽn jeweju etaybitbinayũ eju.
41,12,44,"\(\(-\)\{\(-\)<CM>—\{Okukukat\{—\{io'e.\{—\{G̃asũ\{õn\{iju\{jojom\{—\{io'e.\{—\{Soat\{taxijo\{am\{etaẽiat\{cocom\{õn\{—\{io'e.\)\{Series\(\]\],\{\)<CM>— Ak'i juy epesop ixe ayacat kay(-)\{(-)<CM>—\{Okukukat\{—\{io'e.\{—\{G̃asũ\{õn\{iju\{jojom\{—\{io'e.\{—\{Soat\{taxijo\{am\{etaẽiat\{cocom\{õn\{—\{io'e. (-)\{(-)<CM>—\{Okukukat\{—\{io'e.\{—\{G̃asũ\{õn\{iju\{jojom\{—\{io'e.\{—\{Soat\{taxijo\{am\{etaẽiat\{cocom\{õn\{—\{io'e.ibubut kug̃'ũmat kay(-)\{(-)<CM>—\{Okukukat\{—\{io'e.\{—\{G̃asũ\{õn\{iju\{jojom\{—\{io'e.\{—\{Soat\{taxijo\{am\{etaẽiat\{cocom\{õn\{—\{io'e. (-)\{(-)<CM>—\{Okukukat\{—\{io'e.\{—\{G̃asũ\{õn\{iju\{jojom\{—\{io'e.\{—\{Soat\{taxijo\{am\{etaẽiat\{cocom\{õn\{—\{io'e.itop'ũm e'ũ'ibit kay — io'e. — Ixeyũ ma ade jexewiat'in o'jomõg̃ dinheiro ibubut adeayũ — io'e. — Deus xe bit ade g̃u o'jomõg̃ ip. Ade kug̃ mabuk ip. Ixe ayacat yopĩt ma o'jomõg̃ jedinheiro. Deus xe bit ade jĩjã o'jomõg̃, soat jexewiat o'jomõg̃ puye(-)\{(-)<CM>—\{Okukukat\{—\{io'e.\{—\{G̃asũ\{õn\{iju\{jojom\{—\{io'e.\{—\{Soat\{taxijo\{am\{etaẽiat\{cocom\{õn\{—\{io'e. (-)\{(-)<CM>—\{Okukukat\{—\{io'e.\{—\{G̃asũ\{õn\{iju\{jojom\{—\{io'e.\{—\{Soat\{taxijo\{am\{etaẽiat\{cocom\{õn\{—\{io'e.jexat puap ojuy ma o'jomõg̃ puye — io'e. — Ajo(-)\{(-)<CM>—\{Okukukat\{—\{io'e.\{—\{G̃asũ\{õn\{iju\{jojom\{—\{io'e.\{—\{Soat\{taxijo\{am\{etaẽiat\{cocom\{õn\{—\{io'e.kug̃ g̃asũ ixe ayacat? Ka'ũma kug̃ ma! Imẽnpuye Deus xe ixe ayacat warara'acat pe o'jomõg̃iap podi ma o'jomõg̃ — io'e Jesus.<CM>"
41,13,1,"Deus eju kawẽnwẽnap'a bewi Jesus cẽm puje, ceweju etaybitbinat o'jekawẽn ceweju uk'a jojom pima.<CM>— Kariwa, ak'i juy ece! — io'e. — Wita'a yabog̃ cĩcã g̃u du? Uk'a yadip cĩcã! — io'e.<CM>"
41,13,2,— Ite'a yadip cĩcã du exe? Xipat cĩcã du ite'a exe? — io'e Jesus. — Xepxep'a jewa'atẽg̃tẽg̃ g̃u je'e wita'a. Soat'a je'aedu — io'e Jesus.<CM>
41,13,3,"G̃uyjom Jesus oabik Oliveira dip'a bicũg̃pe(-)\{(-)<CM>—\{Okukukat\{—\{io'e.\{—\{G̃asũ\{õn\{iju\{jojom\{—\{io'e.\{—\{Soat\{taxijo\{am\{etaẽiat\{cocom\{õn\{—\{io'e. (-)\{(-)<CM>—\{Okukukat\{—\{io'e.\{—\{G̃asũ\{õn\{iju\{jojom\{—\{io'e.\{—\{Soat\{taxijo\{am\{etaẽiat\{cocom\{õn\{—\{io'e.co'a bicũg̃pe. Oabik Deus eju kawẽnwẽnap'a weg̃ũn(-)\{(-)<CM>—\{Okukukat\{—\{io'e.\{—\{G̃asũ\{õn\{iju\{jojom\{—\{io'e.\{—\{Soat\{taxijo\{am\{etaẽiat\{cocom\{õn\{—\{io'e. (-)\{(-)<CM>—\{Okukukat\{—\{io'e.\{—\{G̃asũ\{õn\{iju\{jojom\{—\{io'e.\{—\{Soat\{taxijo\{am\{etaẽiat\{cocom\{õn\{—\{io'e.yabog̃at'a weg̃ũn. Ebadipdip ceweju etaybitbinayũ o'jekawẽn ceweju. Jag̃epũg̃ pima Pedro o'jekawẽn ceweju, Tiago dak, João dak, André dak(-)\{(-)<CM>—\{Okukukat\{—\{io'e.\{—\{G̃asũ\{õn\{iju\{jojom\{—\{io'e.\{—\{Soat\{taxijo\{am\{etaẽiat\{cocom\{õn\{—\{io'e. (-)\{(-)<CM>—\{Okukukat\{—\{io'e.\{—\{G̃asũ\{õn\{iju\{jojom\{—\{io'e.\{—\{Soat\{taxijo\{am\{etaẽiat\{cocom\{õn\{—\{io'e.ebadipdip.<CM>"
41,13,4,— Pug̃ũn soat'a je'aedu? Ajo je'bapuk iboap em pima? Ajo g̃ubapuk Deus je'aedu awap? — io'e ip.<CM>
41,13,5,<sup>(5(-)\{(-)<CM>—\{Okukukat\{—\{io'e.\{—\{G̃asũ\{õn\{iju\{jojom\{—\{io'e.\{—\{Soat\{taxijo\{am\{etaẽiat\{cocom\{õn\{—\{io'e.6)</sup> G̃ebuje Jesus ixeyũ o'g̃utaybin.
41,13,7,"— “Jenopag̃õg̃õm ip ijoxĩn ma,” i warara'acayũ e'em pima, “Jenopag̃õg̃õm ip wũyat eipi be,” i'e'em pima dak, eypararam g̃u juy epesop. Imẽn cuy je'bapuk. Imẽnpit soat puk oi'ũm g̃u — io'e."
41,13,8,"— Pũg̃ eipi watwat nopag̃õg̃õm je'e wara'at eipi watwat eju. Pũg̃ ka watwat nopag̃õg̃õm je'e wara'at ka watwat eju. Ipi jexixi ijoce, iboce dak soat ka dag̃. Reren cĩcã je'e ip soat ka dag̃. Yopĩt ma ipiat supi'ajo ip koam ipi dag̃ayũ. I'itpin'isumapi jo'ma je'e koam. G̃uyjom pit ipiat supi'ajo jĩjã ma ip — io'e."
41,13,9,"— Eyday'em'um cuy epesop ixeyũ be eymug̃uykukuap puxim — io'e. — Eykay itakomaayũ jeydaomũn. Jeydujowat ip ibimãmãayũ ekawẽn coco'ukayũ be. Jeymupokupok ip Deus eju kawẽnwẽnap'a be. Jeydujowat ip iecug̃apyũ etabixe, ipi kukukayũ etabixe dak, eyetabut okay buye. Kawẽn idipat epeg̃uwẽn cebe ip — io'e."
41,13,10,"— Kawẽn idipan soat ka dag̃ayũ mukũyjojom'ũm pima, ipi buk i'ũm g̃u."
41,13,11,"Jeydaomũn ip. Ika kukukayũ etabixe ip eydujowat puje, eyag̃uybabi'ũm g̃u juy epesop. “Apẽn paxi oce'e?” i'ũmg̃u juy epe'e. Ixeyũ etabixe buje, Deus ma jeymutaybin apẽn epe'e iam. Eya bewi g̃u juy epeg̃uwẽn. Deus biõg̃buk cuy jeymutaybin imuwẽn ãm — io'e."
41,13,12,"— Ixe kabia bima adeayũ jebadipyũ kay itakoma je'e, ixeyũ webekitkit puye. Iwag̃o jekitpit je'g̃ũm cekay itakomaayũ be yaoka am. Ikitpit tak jewag̃o je'g̃ũm yaoka am. Cebayũ dak jekpot je'g̃ũm cebe ip yaoka am. Ipotpetayũ dak itakoma je'e jebay kay. Jebay je'g̃ũm ip cebe yaoka am — io'e."
41,13,13,"— Soat itabut'ũmayũ itakoma jĩjã je'e eykay, eyetabut okay buye. Ipiatpi'ajojom ma'g̃u eybu'u g̃u okay bima, Deus jeydaxijo. Jeydakoy jexeam — io'e.<CM>"
41,13,14,"— Ipararu jĩjãat epejojo — io'e. — Imõg̃piat pe jeedop(-)\{(-)<CM>—\{Okukukat\{—\{io'e.\{—\{G̃asũ\{õn\{iju\{jojom\{—\{io'e.\{—\{Soat\{taxijo\{am\{etaẽiat\{cocom\{õn\{—\{io'e. (-)\{(-)<CM>—\{Okukukat\{—\{io'e.\{—\{G̃asũ\{õn\{iju\{jojom\{—\{io'e.\{—\{Soat\{taxijo\{am\{etaẽiat\{cocom\{õn\{—\{io'e.Deus eju kawẽnwẽnap'a be — io'e. — (Eyetaybin cuy epesop ijudup coco'ukayũ!). Ipararu jĩjãat ig̃o'a be bima, jenapõn cuy ip co'a bicũg̃ kay Judéia eipi watwat — io'e."
41,13,17,"— Ixeyũ kabia dag̃ iba'ore jĩjã je'e yukreg̃ayũ enapõn ãm, je'it mutitinayũ enapõn ãm tak."
41,13,18,"“Ihi bima g̃u juy ixeyũ eg̃udot ipiatpi'ajo an ocewebe,” i juy epe'e Deus pe."
41,13,20,"— Deus pe ipiatpi'ajojoap kabia mu'ũm'ũm pima, ka'ũma kuka o'jewedaxijo. Imẽnpit: “Pũg̃pũg̃ kabia acã ipi watwat supi'ajojo,” io'e Deus kuy bima. “Pũg̃pũg̃ kabia acã,” io'e Deus, taxijo am o'taẽ'iayũ ikukpin cĩcã cexe buye — io'e.<CM>"
41,13,21,"— Wara'acat je'e eywebe napa ma “Ak'i! Teku Cristo(-)\{(-)<CM>—\{Okukukat\{—\{io'e.\{—\{G̃asũ\{õn\{iju\{jojom\{—\{io'e.\{—\{Soat\{taxijo\{am\{etaẽiat\{cocom\{õn\{—\{io'e. (-)\{(-)<CM>—\{Okukukat\{—\{io'e.\{—\{G̃asũ\{õn\{iju\{jojom\{—\{io'e.\{—\{Soat\{taxijo\{am\{etaẽiat\{cocom\{õn\{—\{io'e.wuydaxijojo'ukan Deus emunaẽ,” i. “Ak'i! G̃oku Cristo,” i dak je'e. Imẽn i'e buje, eyetabun g̃u juy epesop ixeyũ ekawẽn kay — io'e."
41,13,22,"— Jewexe Deus emunaẽhẽyũ jebapuk, jewexe Deus ekawẽn muwẽnuwẽn'ukayũ dak. Wuymucoatcoanap g̃ubapuk ip Deus emunaẽhẽyũ mug̃uykuku ojuy. Deus a'õbacaap g̃ubapuk ip imug̃uykuku ojuy."
41,13,24,<sup>(24(-)\{(-)<CM>—\{Okukukat\{—\{io'e.\{—\{G̃asũ\{õn\{iju\{jojom\{—\{io'e.\{—\{Soat\{taxijo\{am\{etaẽiat\{cocom\{õn\{—\{io'e.25)</sup> — Ipiatpi'ajojoap kabia kap puje kabi beacat muycemcemap iaruaru je'e — io'e. — Kaxiepiat kaxiepi g̃u je'e. Kabiok je'e. Kaxiamat tak kaxiam g̃u je'e. Kabiok je'e. Kasopta dak ida'at kabi kadiwi — io'e.
41,13,26,"— G̃ebuje okop ipi kay. Kabikerereat tag̃wi okop. Soat wag̃o õn. Wa'õbacaap kug̃ okop, odipap kug̃ tak. Soat ipi dag̃ayũ je'e “Jesus warara'acat podi ma ya'õbaca,” i. “Warara'acat podi ma idip,” i je'e ip. “Abu ixe jo'iat? Ka'ũma ma,” i je'e ip — io'e."
41,13,27,"— G̃ebuje Deus jekawẽn tojotjot'ukayũ g̃uju soat tag̃wi. Ixeyũ g̃uju jemunaẽhẽyũ kay. Jemunaẽhẽyũ ip g̃u'awero soat tag̃wi. Kabi dag̃wi ixeyũ g̃u'awero ip, ipi dag̃wi dak — io'e.Jesus waram jedocap o'g̃uwẽn jeweju etaybitbinayũ be.<CM>"
41,13,28,"— G̃ebum cuy epesop wajẽmap kay figueira'ip kay g̃ebum pima — io'e. — Figueira'a bikit cẽm puje, “Koato ijasũn ma,” i'e'em eyju, dup cẽm pima dak — io'e."
41,13,29,"— Imẽnpuxim soat ipi dag̃ayũ ipiatpi'ajojom pima, “G̃axĩn ma Jesus jajẽm,” i juy epe'e — io'e."
41,13,30,— G̃asũayũ'in iboap coco ip je'ũ awap. G̃ebum cuy epesop iboap kay! — io'e.
41,13,31,"— Kabi i'ũm, ipi dak. Wekawẽn pit i'ũm g̃u. Wekawẽn kayayũ bit soat em jeedop — io'e.<CM>Imẽn Jesus o'jekawẽn jeweju etaybitbinayũ eju.<CM>"
